VIDEO_ID,VIDEO_THUMBNAIL_ID,VIDEO_TITLE,VIDEO_DESCRIPTION,VIDEO_CATEGORY,VIDEO_CREATED_AT,VIDEO_TOTAL_VIEWS,VIDEO_DURATION,USER_ID,CHANNEL_NAME,SUBSCRIBERS_COUNT,USER_PROFILE_PICTURE,VIDEO_FILE
7l85nFFcuKZ0JxTHRVtq7,JAViXvAPshNe_dxhUqgHl,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
zsSSDXD8vfyXowkjbaaCK,wQCK9BieLa92TvsXEUduE,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
e7fFHrsYkTqthLWsVJO4V,4KJEkbO2HestPoZvrmhI-,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
B8xao-GESTWZhmXwgLGV9,A5KCfUOqrUPv0_ENitb96,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
rEliOsyFjdQS0qIW57BWm,sVPJYaJohLcs8Sl0xsol6,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
FRi-KWfDHleb3KShbKrMR,4cP6GkSLX7XNldtQAtb2d,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
KzKuAcSUoTnBDN4brGmVe,IbAN8yhdBbcbo2E0vZnvJ,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
mmRlmADCpoekCIjCHhvkl,xAHB8jPuj5RK4NjB3I9mO,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
nlnxF5wYAyNm_oyfZETNf,yi7fcUFgvYZwV2fw4VHMO,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
GIZExyGyVPbtlVYKtcFA0,t_ZIojSnuVGsEMYsLWeRZ,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
sMGOksjDcJPN3WBRQU9pA,m0teS9vieqqYf9G3CtE2k,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
XtmM-SnNXkc_vv9FA2CE7,7rfHg7yX4klvVTYUBDvnj,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
aI9OZhsstC91eoJdWXpVR,gN8xb5xjII7jUplfQSsBh,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
bzMHdE3MlyJCWPNqPPL0u,GSTwwnIxoTiYDwn3eElu2,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
iHV25qA7XPY_ngVVTe6eB,4E7C3uT54jkemGTDfScdb,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,tSieki4Q4qPDWt1uYLTiX,JonesTiXChannel,0,XTFBC91qbrfdftroY_DiP,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
sI_cJw19cnEjylwFAEc5j,Z4aHgCbywj4y0qLwYeBCV,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
XSszuwHSKRzi_X9UjGFjQ,4Z97f0Uc6zi2EYbUi5k7S,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
dLehJhBTIIvELzsVarRsl,8YW9tYh0PaLAn4PkL95gF,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
RUHz_MZMNaU7LKHyasByn,fFmKryBi_DzcFVEkklTPc,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
Te2E37Rs7Z0IVbIZgWjiY,AdLWfqao9myngf5tYK1dL,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
d5IMnzSdWhmOSUwhiKFtz,wV55uNELtee1eLoBoc_Zh,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
zdjNs_uxczE-rvasCj309,uPGIDbqQUxYhmPhLiCHj8,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
NPtf8XJxB5eHwiYkwky4z,cw1LoIxrioDWaA4TxlZ_2,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
Bku4bu0hXQjUjWYUa1sme,FHa1XZjlrPlBVl6GLQ_pc,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
sIEK5I13sD9qAowwdlIkj,qqN8zFWDdC2S2DUqwUaBE,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
Kk8PnWE7XDTRXuo9USQMv,z_arpft5ueXzQmz0wfbhU,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
exjtxpAnIUPRIxsvjNbDi,f41FCISkQjPRdmXOXpnRZ,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
1zlAIGfZH2h28IxGWukI7,Q4rnhQK8UyUK21V7dUqDS,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
nGS7Rs3x9BzZaqZ4tLxdv,D8CROqVTS2-67jYHLDEea,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
GYsjAKSGM1OWSSwZofsN9,gnTLQPZXl-q1bK55wy6vs,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
gJAO8gFP0MUom04b4CFTB,kpa60wZ2AVYh6z1mvN3xQ,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,NMegf_fGwwGvrqQ4PtwZ0,SmithwZ0Channel,0,f8rHLcXf4VSAGsagW4p8X,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
-Arfam6Byxrn9nfugXQxA,IMy1DBMbCIDE795YqubOl,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
JkfdCG2emZAqP2y6zfVvL,0K5nCaRbPIvAtHkvZrlEZ,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
c6Tu6lqLZ6qDjTHAEIyF9,1Syo7IB9H_EJ6eg1JTf6p,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
Sl_M--tPZoKwmqPPSGvkq,9ZFkvd_uMoa3udaOQx7Fd,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,xOpASn1FSn1YKbd85qkIu,WestkIuChannel,0,OwyjDszXin3KVeOc4APHy,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
puuy7FU6lIPLZyOGbj0oW,NV0JCspSJmVxWSnc6cpZI,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,M1iW-eonkUt5aQ3k6FXK0,WebbXK0Channel,0,WOS10L9zR2JSG7nCBgTs-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
-ObWIQnJxP7BWOSwUaR4C,CJojPZdKD6cp7Fu52aGLc,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
lMvgFoV9-rKztw1aKHXbk,Sek_fCWQ_xYx1Oisa1OUT,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
kP5iyypk8VBSPgyzOCYn5,u9nBsxdmeq60fSmkebeuP,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
trRi0IZ9vZAHC5u4g-dQ-,a9XKh-CuASSkl6XHqE-IX,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
6J5ucCWVaYOHIBJVRXNh3,N0uF6m4jIrrUwMl0-rSax,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
6o58n2d25iuxanwrSJWCc,CYLYTT9r8hexcbVZe7t98,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
P-WDz-a2Dlun5S9Vxyns2,fOjfJal7r1-BkhyV0zOzt,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
Wc-dqE8mA-Ea2eurJE5kq,IkEZfdgY7oOIfZ15nrfrb,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
-qgBh0R9n-amHGtu2VMMZ,tMevXTjpw-Z7iOhJFywYz,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
Nw_CDfT7nXZI6-g5TMPSh,Lhv1vf_l0x7y56e0y0bvs,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,4c-o8X_HQ-HS6L1tlIytB,HaleytBChannel,0,rvTG9DxaJQ9_CQ2M2E3YI,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
5gKmkgVu4MaUEv5lzSnN6,aCBcFdxszPxu-37wI98tU,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
ojNkLaQ5-K3jrosfWnCaa,l-omXC-Fc0zsGd2lb0rPI,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
bkdtCK83Ptuk2BOhR_bnr,ez_uBQtaknoEh7IrvPAN4,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,g1ty6cSs7KJo-dxBBJWGR,WestWGRChannel,0,XuH65WMuXX55hLBWISgMR,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
8aPeve_JKpLNeukzyGSNh,fww79Rl9o90jiz1Mbmhyr,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,cz6sefC4fBsKRWpaZNX1q,SmithX1qChannel,0,0GlsvmdgfiHzMlffDEMwL,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
vFZxTNV9y8UiH3Y-vmdS6,cIGpdou4IXEpdICn4T8X8,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
qlCo0QbNKrinmY8NQ-xaF,0zHuYcmHQMX_smrWy-v50,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
bFO6Pwe1g8hjqaB5iJIpr,O1qx0Ni7yhOW4ZjMFzdQV,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
LlKOe4TObScawxW6Fg8oA,wMoLMY_Ib4PAvDGOJhqlD,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,d2yIDWS3V_h-9gIenlO8S,JonesO8SChannel,0,IEEhwnd_AW5zuIjugScf4,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
bl9S1YCeCoISlo8N0SqPj,1OioPU4iKaV3lfyAt7Eg5,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
YpP2hGMSTO-cJ_h_y_rRB,oKrxonFqRFoi2pNYi_0-c,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,jzl2xZNpTf93HTY4Ym4Ca,Garcia4CaChannel,0,l2iWwM0Yc5_bxNH0BeLfc,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
B276BdP7Ttp_EVfdazE0c,sKOydd-_oY2ksw3cNzgB_,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,StCzhBA9hNm4mshLCBv0y,Webbv0yChannel,0,OD1uWIjqeYFtIN8XfGknw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
BiKIkj-MFU8kLO-xL9H-d,Jq-CugOFagTdrLGKhi2Pe,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,9QyviOQ_d54pFPvSrIC_3,JonesC_3Channel,0,RmwPshijHU6GIKeOLWvDd,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
P_rDWnkzlVp58rlFTwcb8,t24CdYjYQb6SDOwgpmyCd,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
xFBN9-uXHwWuRQyAEkOyY,rGZ4XjVBkDwTdZOoRqpku,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,fSzsfNpjQxp5c4HhAjaup,HaleaupChannel,0,nVXNmFIXyi0gauboD2wCg,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
po-K4YsVI9M60TZ11BRU6,V_d9DY_d-kP_WV14_kxw2,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
AaPbERPiybhW_qfWy6X3E,SzaE4q_jLnisJmP6WJKBH,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
O_aRCO1KJqmwgA-ATNhdE,mwO5xcrvjD6xu6CQ0ST7_,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
VtRFsIEjFSDwc_ePouc0j,uuZKr4oRw7pWT_9HU8Blq,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
7CU4_QgcVBASfsR1UfcAx,2ickKGVsVe1IIDMnSkYhN,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,CrowFjT7Xb3itERsgqh3A,Smithh3AChannel,0,EhtZQaIWVMNA-nqjG6BB6,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
qVO3Xmh9O8o9tVADJarka,vmrvP0nuLIokRPLbl5Ztb,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,aZZr6p-lbbS7tuhxrWWPg,SmithWPgChannel,0,MTfszIk2FwR1c1y-j67vw,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
WS673kj8j1rJsqZ8FSFoV,nVNbNce2L2LTd7zmVXB5Y,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,nPCO2XQ1vf3b8fKQnQGLI,WestGLIChannel,0,ebI2HbWTGOAkbc0B5iDoj,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
NWaGQdNh2NYopLYZXw1v7,wt_kr5wCwu9BMq0Guf8fX,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,qIw8zpefgAgX1UpllrwSd,PiercewSdChannel,0,h--JlbS4LcwdDbQMXZlGl,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
EBBZEESe0eAUbJIrnqIbU,I4TsVM9R5ofGIMukw4uiY,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,fSzsfNpjQxp5c4HhAjaup,HaleaupChannel,0,nVXNmFIXyi0gauboD2wCg,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
JeJVQV870bV6DWchF1dzT,ZAquqZnyaH489xj3Zq9Vd,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
WfuH9C6LpH9lRaeCI0hLm,hdJVDTcKrmNvxJV2po2jk,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,NnkysgsU0DalSpfy7VH-i,PierceH-iChannel,0,0R-cGV8uRpH2yMoHAPUqK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
YCs8B3Jd3hTnh7SMzA7LQ,v17g-x7ShIf1I8bLe2ity,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,-cDNTKvXqYoZEBF4GMq2q,Haleq2qChannel,0,O21MAdHegNz-YOQE-dm0k,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
IFwrqkhgv-uzxQNYARiy7,SfTOsTR_y-GvmC8E0CsGF,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,Q_IzbBnA8x81fZ194PPey,DavisPeyChannel,0,Y3hhtlw-3wcM75ezaBMb1,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
B_3FcR3voBbFTeRSv7fBD,YTPOSurj3KX16c2gPk4XD,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,kh2bu158k9YMfFHEzoaR6,MilleraR6Channel,0,GE-0leFUTkgvH98srHxrK,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
j1DgItlgm8q8TXR0jM6d-,AvPuIXRbRJJrk9os0BO1Y,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,WBcgFpXVk8YemPOAi3j9B,Brownj9BChannel,0,3se0JHUypu1YD4D8GvcUG,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
eIkqprP-TJczH1K8PZmVg,COWoM27d6bMZwfc8HOrSx,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,33GSA2sYIbBljuMx8Xg0z,Millerg0zChannel,0,Bbjwpgmie5Rt4HDyUTM1p,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
pNEZ9Uz44ZuGtH4QJS20B,XTuniXRJvQXI3QXuHbp_k,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,JU_s9whAu34q8v1ekrPbP,SmithPbPChannel,0,G2M3WILDB1bW8AjXol_k-,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
fyGw_6vcsZ6p5fmEPhsRa,gKXvFX3q5PhaNjpLMGVUb,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,RZuWh_A8YsnVTlCF5g57r,West57rChannel,0,ajf6K8Jyu1qXxBR2kdXM7,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
ZAadmFlUaJKYrMajvqKq5,THrBsDZ-RtjIXM7IIGCR4,Fencing is an Elegant Sport,Seed video for Sports,Sports,1651556885000,0,59,z9hDGLpHuD9scatORE4Rr,West4RrChannel,0,4ggndYgaQiyMTIeuq-qWT,https://interns-major-app-2022.s3.ap-southeast-1.amazonaws.com/videos/sports.mp4
